EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : daily Sunshine in 0.1 Hours
23-27 Q_SS : quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station UNITED KINGDOM, HEATHROW (STAID: 1860).
Blended and updated with sources: 116439 903772 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
116439,20131004,   39,    0
116439,20131005,    9,    0
116439,20131006,   95,    0
116439,20131007,   43,    0
116439,20131008,   49,    0
116439,20131009,   13,    0
116439,20131010,   33,    0
116439,20131011,   24,    0
116439,20131012,   30,    0
116439,20131013,    0,    0
116439,20131014,    2,    0
116439,20131015,   34,    0
116439,20131016,   18,    0
116439,20131017,   64,    0
116439,20131018,    2,    0
116439,20131019,    5,    0
116439,20131020,   33,    0
116439,20131021,    0,    0
116439,20131022,    0,    0
116439,20131023,   54,    0
116439,20131024,   73,    0
116439,20131025,   20,    0
116439,20131026,   11,    0
116439,20131027,   49,    0
116439,20131028,   39,    0
116439,20131029,   65,    0
116439,20131030,   62,    0
116439,20131031,    0,    0
116439,20131101,    0,    0
116439,20131102,   37,    0
116439,20131103,   63,    0
116439,20131104,   74,    0
116439,20131105,   10,    0
116439,20131106,    0,    0
116439,20131107,    6,    0
116439,20131108,    2,    0
116439,20131109,    2,    0
116439,20131110,   79,    0
116439,20131111,    0,    0
116439,20131112,   14,    0
116439,20131113,   66,    0
116439,20131114,   45,    0
116439,20131115,   64,    0
116439,20131116,   54,    0
116439,20131117,    0,    0
116439,20131118,    0,    0
116439,20131119,   71,    0
116439,20131120,   17,    0
116439,20131121,   21,    0
116439,20131122,   43,    0
116439,20131123,   54,    0
116439,20131124,    0,    0
116439,20131125,   11,    0
116439,20131126,   55,    0
116439,20131127,    0,    0
116439,20131128,    0,    0
116439,20131129,    0,    0
116439,20131130,   16,    0
116439,20131201,    2,    0
116439,20131202,    0,    0
116439,20131203,    0,    0
116439,20131204,    0,    0
116439,20131205,    4,    0
116439,20131206,   51,    0
116439,20131207,    0,    0
116439,20131208,   32,    0
116439,20131209,   53,    0
116439,20131210,    9,    0
116439,20131211,   24,    0
116439,20131212,    8,    0
116439,20131213,    0,    0
116439,20131214,   20,    0
116439,20131215,    0,    0
116439,20131216,    0,    0
116439,20131217,    0,    0
116439,20131218,   11,    0
116439,20131219,   51,    0
116439,20131220,   54,    0
116439,20131221,    0,    0
116439,20131222,   32,    0
116439,20131223,    0,    0
116439,20131224,    3,    0
116439,20131225,   14,    0
116439,20131226,   10,    0
116439,20131227,   10,    0
116439,20131228,   45,    0
116439,20131229,   63,    0
116439,20131230,   17,    0
116439,20131231,    0,    0
116439,20140101,    0,    0
116439,20140102,   52,    0
116439,20140103,   29,    0
116439,20140104,    0,    0
116439,20140105,   10,    0
116439,20140106,   12,    0
116439,20140107,   14,    0
116439,20140108,    9,    0
116439,20140109,   33,    0
116439,20140110,   39,    0
116439,20140111,   67,    0
116439,20140112,   19,    0
116439,20140113,   35,    0
116439,20140114,   57,    0
116439,20140115,    0,    0
116439,20140116,   26,    0
116439,20140117,   19,    0
116439,20140118,    9,    0
116439,20140119,   54,    0
116439,20140120,   39,    0
116439,20140121,   17,    0
116439,20140122,   25,    0
116439,20140123,   29,    0
116439,20140124,    0,    0
116439,20140125,   15,    0
116439,20140126,    1,    0
116439,20140127,   36,    0
116439,20140128,   37,    0
116439,20140129,    0,    0
116439,20140130,    0,    0
116439,20140131,    0,    0
116439,20140201,   56,    0
116439,20140202,   70,    0
116439,20140203,   10,    0
116439,20140204,   39,    0
116439,20140205,   11,    0
116439,20140206,    0,    0
116439,20140207,   49,    0
116439,20140208,   40,    0
116439,20140209,   16,    0
116439,20140210,   26,    0
116439,20140211,   27,    0
116439,20140212,    8,    0
116439,20140213,   56,    0
116439,20140214,    0,    0
116439,20140215,   60,    0
116439,20140216,   84,    0
116439,20140217,    1,    0
116439,20140218,   12,    0
116439,20140219,    1,    0
116439,20140220,   14,    0
116439,20140221,   73,    0
116439,20140222,   64,    0
116439,20140223,    0,    0
116439,20140224,   44,    0
116439,20140225,   20,    0
116439,20140226,   77,    0
116439,20140227,   49,    0
116439,20140228,   10,    0
116439,20140301,   53,    0
116439,20140302,   18,    0
116439,20140303,   26,    0
116439,20140304,   31,    0
116439,20140305,   79,    0
116439,20140306,   64,    0
116439,20140307,   46,    0
116439,20140308,   65,    0
116439,20140309,  103,    0
116439,20140310,   39,    0
116439,20140311,    0,    0
116439,20140312,   77,    0
116439,20140313,   81,    0
116439,20140314,   95,    0
116439,20140315,   71,    0
116439,20140316,  111,    0
116439,20140317,   50,    0
116439,20140318,   28,    0
116439,20140319,   41,    0
116439,20140320,   18,    0
116439,20140321,   69,    0
116439,20140322,   71,    0
116439,20140323,   77,    0
116439,20140324,   77,    0
116439,20140325,    1,    0
116439,20140326,   24,    0
116439,20140327,   44,    0
116439,20140328,    9,    0
116439,20140329,  104,    0
116439,20140330,   36,    0
116439,20140331,    6,    0
116439,20140401,   52,    0
116439,20140402,   22,    0
116439,20140403,   13,    0
116439,20140404,    8,    0
116439,20140405,   22,    0
116439,20140406,    1,    0
116439,20140407,    0,    0
116439,20140408,   80,    0
116439,20140409,   97,    0
116439,20140410,   82,    0
116439,20140411,   29,    0
116439,20140412,   35,    0
116439,20140413,  123,    0
116439,20140414,  110,    0
116439,20140415,  128,    0
116439,20140416,  129,    0
116439,20140417,   58,    0
116439,20140418,   76,    0
116439,20140419,   83,    0
116439,20140420,    1,    0
116439,20140421,   69,    0
116439,20140422,    7,    0
116439,20140423,   54,    0
116439,20140424,   37,    0
116439,20140425,    0,    0
116439,20140426,   66,    0
116439,20140427,    7,    0
116439,20140428,   26,    0
116439,20140429,   43,    0
116439,20140430,  111,    0
116439,20140501,    0,    0
116439,20140502,    3,    0
116439,20140503,  132,    0
116439,20140504,  108,    0
116439,20140505,   96,    0
116439,20140506,   69,    0
116439,20140507,   47,    0
116439,20140508,    3,    0
116439,20140509,   85,    0
116439,20140510,   48,    0
116439,20140511,   19,    0
116439,20140512,   79,    0
116439,20140513,   31,    0
116439,20140514,  127,    0
116439,20140515,  109,    0
116439,20140516,   90,    0
116439,20140517,   95,    0
116439,20140518,  136,    0
116439,20140519,  109,    0
116439,20140520,   24,    0
116439,20140521,   59,    0
116439,20140522,   48,    0
116439,20140523,   39,    0
116439,20140524,   32,    0
116439,20140525,  132,    0
116439,20140526,    0,    0
116439,20140527,    0,    0
116439,20140528,    0,    0
116439,20140529,   17,    0
116439,20140530,    0,    0
116439,20140531,   51,    0
116439,20140601,   88,    0
116439,20140602,   34,    0
116439,20140603,   20,    0
116439,20140604,   26,    0
116439,20140605,   89,    0
116439,20140606,  123,    0
116439,20140607,   56,    0
116439,20140608,  119,    0
116439,20140609,   60,    0
116439,20140610,  140,    0
116439,20140611,   98,    0
116439,20140612,  131,    0
116439,20140613,  124,    0
116439,20140614,   50,    0
116439,20140615,    1,    0
116439,20140616,   18,    0
116439,20140617,   95,    0
116439,20140618,   70,    0
116439,20140619,   49,    0
116439,20140620,   75,    0
116439,20140621,  132,    0
116439,20140622,   68,    0
116439,20140623,   49,    0
116439,20140624,   97,    0
116439,20140625,  116,    0
116439,20140626,   55,    0
116439,20140627,   59,    0
116439,20140628,   39,    0
116439,20140629,   68,    0
116439,20140630,   53,    0
116439,20140701,  107,    0
116439,20140702,  111,    0
116439,20140703,  144,    0
116439,20140704,  124,    0
116439,20140705,    8,    0
116439,20140706,   37,    0
116439,20140707,   72,    0
116439,20140708,   63,    0
116439,20140709,   53,    0
116439,20140710,   27,    0
116439,20140711,    0,    0
116439,20140712,   73,    0
116439,20140713,   65,    0
116439,20140714,  111,    0
116439,20140715,   77,    0
116439,20140716,   85,    0
116439,20140717,  108,    0
116439,20140718,  110,    0
116439,20140719,   49,    0
116439,20140720,   37,    0
116439,20140721,   70,    0
116439,20140722,  131,    0
116439,20140723,  109,    0
116439,20140724,  119,    0
116439,20140725,   54,    0
116439,20140726,  108,    0
116439,20140727,   54,    0
116439,20140728,   32,    0
116439,20140729,  113,    0
116439,20140730,  126,    0
116439,20140731,   87,    0
116439,20140801,   55,    0
116439,20140802,   53,    0
116439,20140803,  107,    0
116439,20140804,   81,    0
116439,20140805,   42,    0
116439,20140806,   85,    0
116439,20140807,  100,    0
116439,20140808,   22,    0
116439,20140809,   97,    0
116439,20140810,   46,    0
116439,20140811,   87,    0
116439,20140812,   73,    0
116439,20140813,   99,    0
116439,20140814,   35,    0
116439,20140815,   28,    0
116439,20140816,   70,    0
116439,20140817,   43,    0
116439,20140818,   50,    0
116439,20140819,   84,    0
116439,20140820,   70,    0
116439,20140821,   57,    0
116439,20140822,   56,    0
116439,20140823,   91,    0
116439,20140824,   64,    0
116439,20140825,    0,    0
116439,20140826,    0,    0
116439,20140827,   26,    0
116439,20140828,   47,    0
116439,20140829,   48,    0
116439,20140830,   34,    0
116439,20140831,   86,    0
116439,20140901,    7,    0
116439,20140902,   83,    0
116439,20140903,   63,    0
116439,20140904,   19,    0
116439,20140905,   13,    0
116439,20140906,   20,    0
116439,20140907,   51,    0
116439,20140908,  116,    0
116439,20140909,   86,    0
116439,20140910,   99,    0
116439,20140911,    0,    0
116439,20140912,   80,    0
116439,20140913,   19,    0
116439,20140914,   51,    0
116439,20140915,   47,    0
116439,20140916,   37,    0
116439,20140917,    2,    0
116439,20140918,   48,    0
116439,20140919,   37,    0
116439,20140920,    0,    0
116439,20140921,   65,    0
116439,20140922,  103,    0
116439,20140923,   55,    0
116439,20140924,   56,    0
116439,20140925,   45,    0
116439,20140926,   19,    0
116439,20140927,   19,    0
116439,20140928,   62,    0
116439,20140929,    1,    0
116439,20140930,   43,    0
116439,20141001,   32,    0
116439,20141002,   42,    0
116439,20141003,   53,    0
116439,20141004,   27,    0
116439,20141005,   90,    0
116439,20141006,    0,    0
116439,20141007,   81,    0
116439,20141008,   27,    0
116439,20141009,   49,    0
116439,20141010,   55,    0
116439,20141011,   55,    0
116439,20141012,    1,    0
116439,20141013,    0,    0
116439,20141014,    0,    0
116439,20141015,    0,    0
116439,20141016,   47,    0
116439,20141017,   32,    0
116439,20141018,    3,    0
116439,20141019,   55,    0
116439,20141020,   37,    0
116439,20141021,   50,    0
116439,20141022,   39,    0
116439,20141023,   15,    0
116439,20141024,    0,    0
116439,20141025,   26,    0
116439,20141026,    0,    0
116439,20141027,   82,    0
116439,20141028,   83,    0
116439,20141029,    0,    0
116439,20141030,    2,    0
116439,20141031,   55,    0
116439,20141101,   46,    0
116439,20141102,    3,    0
116439,20141103,    4,    0
116439,20141104,   52,    0
116439,20141105,   11,    0
116439,20141106,   29,    0
116439,20141107,   20,    0
116439,20141108,    1,    0
116439,20141109,   47,    0
116439,20141110,   35,    0
116439,20141111,    8,    0
116439,20141112,   32,    0
116439,20141113,    0,    0
116439,20141114,   27,    0
116439,20141115,    5,    0
116439,20141116,    0,    0
116439,20141117,    0,    0
116439,20141118,   34,    0
116439,20141119,   13,    0
116439,20141120,   37,    0
116439,20141121,    0,    0
116439,20141122,    0,    0
116439,20141123,    0,    0
116439,20141124,   31,    0
116439,20141125,    0,    0
116439,20141126,    0,    0
116439,20141127,   17,    0
116439,20141128,    5,    0
116439,20141129,   15,    0
116439,20141130,   39,    0
116439,20141201,    0,    0
116439,20141202,    0,    0
116439,20141203,   15,    0
116439,20141204,    0,    0
116439,20141205,    5,    0
116439,20141206,   63,    0
116439,20141207,   10,    0
116439,20141208,   50,    0
116439,20141209,    3,    0
116439,20141210,   53,    0
116439,20141211,    7,    0
116439,20141212,    0,    0
116439,20141213,   52,    0
116439,20141214,   22,    0
116439,20141215,   29,    0
116439,20141216,   49,    0
116439,20141217,    2,    0
116439,20141218,    0,    0
116439,20141219,   43,    0
116439,20141220,   37,    0
116439,20141221,    3,    0
116439,20141222,    0,    0
116439,20141223,    5,    0
116439,20141224,   18,    0
116439,20141225,   53,    0
116439,20141226,    0,    0
116439,20141227,   20,    0
116439,20141228,   60,    0
116439,20141229,   61,    0
116439,20141230,   33,    0
116439,20141231,   23,    0
116439,20150101,    0,    0
116439,20150102,   54,    0
116439,20150103,    0,    0
116439,20150104,    0,    0
116439,20150105,    0,    0
116439,20150106,    6,    0
116439,20150107,    0,    0
116439,20150108,   21,    0
116439,20150109,   27,    0
116439,20150110,   11,    0
116439,20150111,   39,    0
116439,20150112,    0,    0
116439,20150113,   40,    0
116439,20150114,   49,    0
116439,20150115,   25,    0
116439,20150116,   28,    0
116439,20150117,   29,    0
116439,20150118,   27,    0
116439,20150119,   65,    0
116439,20150120,   39,    0
116439,20150121,    0,    0
116439,20150122,    5,    0
116439,20150123,   52,    0
116439,20150124,   67,    0
116439,20150125,    0,    0
116439,20150126,    0,    0
116439,20150127,   36,    0
116439,20150128,    0,    0
116439,20150129,    0,    0
116439,20150130,    0,    0
116439,20150131,    0,    0
116439,20150201,    0,    0
116439,20150202,    0,    0
116439,20150203,    5,    0
116439,20150204,   15,    0
116439,20150205,    0,    0
116439,20150206,   52,    0
116439,20150207,    0,    0
116439,20150208,   62,    0
116439,20150209,   45,    0
116439,20150210,    0,    0
116439,20150211,    0,    0
116439,20150212,    0,    0
116439,20150213,    0,    0
116439,20150214,    3,    0
116439,20150215,   21,    0
116439,20150216,    0,    0
116439,20150217,   90,    0
116439,20150218,   87,    0
116439,20150219,    8,    0
116439,20150220,    5,    0
116439,20150221,   32,    0
116439,20150222,   16,    0
116439,20150223,   41,    0
116439,20150224,   49,    0
116439,20150225,   23,    0
116439,20150226,    0,    0
116439,20150227,   85,    0
116439,20150228,    0,    0
116439,20150301,   53,    0
116439,20150302,   77,    0
116439,20150303,   57,    0
116439,20150304,   67,    0
116439,20150305,   75,    0
116439,20150306,   78,    0
116439,20150307,   92,    0
116439,20150308,   31,    0
116439,20150309,   15,    0
116439,20150310,   91,    0
116439,20150311,   56,    0
116439,20150312,   70,    0
116439,20150313,   11,    0
116439,20150314,   37,    0
116439,20150315,    0,    0
116439,20150316,    0,    0
116439,20150317,   23,    0
116439,20150318,   87,    0
116439,20150319,    0,    0
116439,20150320,   49,    0
116439,20150321,    5,    0
116439,20150322,   77,    0
116439,20150323,   39,    0
116439,20150324,   26,    0
116439,20150325,   57,    0
116439,20150326,   30,    0
116439,20150327,   83,    0
116439,20150328,    1,    0
116439,20150329,    0,    0
116439,20150330,   37,    0
116439,20150331,   83,    0
116439,20150401,   46,    0
116439,20150402,    9,    0
116439,20150403,    0,    0
116439,20150404,    1,    0
116439,20150405,   15,    0
116439,20150406,  114,    0
116439,20150407,  115,    0
116439,20150408,   63,    0
116439,20150409,   97,    0
116439,20150410,   88,    0
116439,20150411,   78,    0
116439,20150412,   92,    0
116439,20150413,   27,    0
116439,20150414,  122,    0
116439,20150415,  123,    0
116439,20150416,   64,    0
116439,20150417,   72,    0
116439,20150418,  125,    0
116439,20150419,   30,    0
116439,20150420,  125,    0
116439,20150421,  133,    0
116439,20150422,   83,    0
116439,20150423,   86,    0
116439,20150424,   63,    0
116439,20150425,   23,    0
116439,20150426,    0,    0
116439,20150427,   75,    0
116439,20150428,  110,    0
116439,20150429,   44,    0
116439,20150430,   98,    0
116439,20150501,   44,    0
116439,20150502,    7,    0
116439,20150503,   33,    0
116439,20150504,   69,    0
116439,20150505,   47,    0
116439,20150506,   54,    0
116439,20150507,   55,    0
116439,20150508,    1,    0
116439,20150509,   57,    0
116439,20150510,   75,    0
116439,20150511,   56,    0
116439,20150512,   93,    0
116439,20150513,  140,    0
116439,20150514,    0,    0
116439,20150515,   57,    0
116439,20150516,  100,    0
116439,20150517,   88,    0
116439,20150518,   50,    0
116439,20150519,   80,    0
116439,20150520,   79,    0
116439,20150521,  135,    0
116439,20150522,   35,    0
116439,20150523,   46,    0
116439,20150524,   51,    0
116439,20150525,   27,    0
116439,20150526,   85,    0
116439,20150527,   97,    0
116439,20150528,   87,    0
116439,20150529,   41,    0
116439,20150530,   84,    0
116439,20150531,   17,    0
116439,20150601,   41,    0
116439,20150602,   16,    0
116439,20150603,   91,    0
116439,20150604,  144,    0
116439,20150605,   53,    0
116439,20150606,  123,    0
116439,20150607,  131,    0
116439,20150608,   64,    0
116439,20150609,   25,    0
116439,20150610,   72,    0
116439,20150611,  139,    0
116439,20150612,   12,    0
116439,20150613,    9,    0
116439,20150614,    3,    0
116439,20150615,   52,    0
116439,20150616,   65,    0
116439,20150617,   34,    0
116439,20150618,  103,    0
116439,20150619,   91,    0
116439,20150620,    1,    0
116439,20150621,   36,    0
116439,20150622,   36,    0
116439,20150623,   38,    0
116439,20150624,   63,    0
116439,20150625,   95,    0
116439,20150626,   48,    0
116439,20150627,   88,    0
116439,20150628,   20,    0
116439,20150629,  130,    0
116439,20150630,  147,    0
116439,20150701,  104,    0
116439,20150702,   54,    0
116439,20150703,  117,    0
116439,20150704,  118,    0
116439,20150705,   51,    0
116439,20150706,   90,    0
116439,20150707,   64,    0
116439,20150708,   23,    0
116439,20150709,  137,    0
116439,20150710,  122,    0
116439,20150711,  118,    0
116439,20150712,    2,    0
116439,20150713,    0,    0
116439,20150714,    5,    0
116439,20150715,   11,    0
116439,20150716,   19,    0
116439,20150717,   51,    0
116439,20150718,  106,    0
116439,20150719,  104,    0
116439,20150720,    4,    0
116439,20150721,  105,    0
116439,20150722,   63,    0
116439,20150723,   47,    0
116439,20150724,    0,    0
116439,20150725,   94,    0
116439,20150726,    1,    0
116439,20150727,   12,    0
116439,20150728,   52,    0
116439,20150729,   41,    0
116439,20150730,   81,    0
116439,20150731,  101,    0
116439,20150801,   74,    0
116439,20150802,  119,    0
116439,20150803,   23,    0
116439,20150804,   64,    0
116439,20150805,    9,    0
116439,20150806,   62,    0
116439,20150807,   98,    0
116439,20150808,   95,    0
116439,20150809,  117,    0
116439,20150810,    9,    0
116439,20150811,   16,    0
116439,20150812,   32,    0
116439,20150813,    0,    0
116439,20150814,    4,    0
116439,20150815,   53,    0
116439,20150816,   34,    0
116439,20150817,   65,    0
116439,20150818,    0,    0
116439,20150819,   25,    0
116439,20150820,    4,    0
116439,20150821,   80,    0
116439,20150822,   90,    0
116439,20150823,   37,    0
116439,20150824,    0,    0
116439,20150825,   35,    0
116439,20150826,   34,    0
116439,20150827,   29,    0
116439,20150828,   88,    0
116439,20150829,   35,    0
116439,20150830,   10,    0
116439,20150831,    0,    0
116439,20150901,   31,    0
116439,20150902,   55,    0
116439,20150903,   15,    0
116439,20150904,   15,    0
116439,20150905,    8,    0
116439,20150906,  116,    0
116439,20150907,   98,    0
116439,20150908,   14,    0
116439,20150909,   21,    0
116439,20150910,  119,    0
116439,20150911,  100,    0
116439,20150912,   49,    0
116439,20150913,   23,    0
116439,20150914,   31,    0
116439,20150915,   11,    0
116439,20150916,    1,    0
116439,20150917,   73,    0
116439,20150918,   24,    0
116439,20150919,   81,    0
116439,20150920,   75,    0
116439,20150921,    3,    0
116439,20150922,    7,    0
116439,20150923,   62,    0
116439,20150924,   53,    0
116439,20150925,   73,    0
116439,20150926,   84,    0
116439,20150927,   85,    0
116439,20150928,  100,    0
116439,20150929,   89,    0
116439,20150930,  107,    0
116439,20151001,  106,    0
116439,20151002,  105,    0
116439,20151003,   29,    0
116439,20151004,   81,    0
116439,20151005,    0,    0
116439,20151006,   23,    0
116439,20151007,    2,    0
116439,20151008,   60,    0
116439,20151009,   63,    0
116439,20151010,    1,    0
116439,20151011,   54,    0
116439,20151012,   54,    0
116439,20151013,   32,    0
116439,20151014,   53,    0
116439,20151015,   17,    0
116439,20151016,    1,    0
116439,20151017,    0,    0
116439,20151018,   25,    0
116439,20151019,    0,    0
116439,20151020,   34,    0
116439,20151021,    0,    0
116439,20151022,    0,    0
116439,20151023,    0,    0
116439,20151024,    0,    0
116439,20151025,   55,    0
116439,20151026,   55,    0
116439,20151027,   24,    0
116439,20151028,   17,    0
116439,20151029,    1,    0
116439,20151030,    0,    0
116439,20151031,   50,    0
116439,20151101,   25,    0
116439,20151102,   19,    0
116439,20151103,    0,    0
116439,20151104,    0,    0
116439,20151105,    0,    0
116439,20151106,    0,    0
116439,20151107,    1,    0
116439,20151108,    0,    0
116439,20151109,    2,    0
116439,20151110,    0,    0
116439,20151111,    0,    0
116439,20151112,   21,    0
116439,20151113,   29,    0
116439,20151114,    0,    0
116439,20151115,    0,    0
116439,20151116,   12,    0
116439,20151117,    0,    0
116439,20151118,   28,    0
116439,20151119,    0,    0
116439,20151120,   19,    0
116439,20151121,   36,    0
116439,20151122,   38,    0
116439,20151123,   25,    0
116439,20151124,    0,    0
116439,20151125,    2,    0
116439,20151126,    5,    0
116439,20151127,    1,    0
116439,20151128,   14,    0
116439,20151129,    0,    0
116439,20151130,    0,    0
116439,20151201,    5,    0
116439,20151202,   11,    0
116439,20151203,    0,    0
116439,20151204,   45,    0
116439,20151205,    0,    0
116439,20151206,    2,    0
116439,20151207,    8,    0
116439,20151208,   19,    0
116439,20151209,   55,    0
116439,20151210,    1,    0
116439,20151211,    0,    0
116439,20151212,    0,    0
116439,20151213,    0,    0
116439,20151214,    0,    0
116439,20151215,    0,    0
116439,20151216,    9,    0
116439,20151217,    0,    0
116439,20151218,    6,    0
116439,20151219,   10,    0
116439,20151220,    0,    0
116439,20151221,    5,    0
116439,20151222,    0,    0
116439,20151223,   48,    0
116439,20151224,   13,    0
116439,20151225,    0,    0
116439,20151226,    0,    0
116439,20151227,    0,    0
116439,20151228,   33,    0
116439,20151229,   33,    0
116439,20151230,    0,    0
116439,20151231,   47,    0
116439,20160101,    0,    0
116439,20160102,    0,    0
116439,20160103,    0,    0
116439,20160104,   32,    0
116439,20160105,   21,    0
116439,20160106,    0,    0
116439,20160107,   17,    0
116439,20160108,   21,    0
116439,20160109,    0,    0
116439,20160110,   29,    0
116439,20160111,    3,    0
116439,20160112,   13,    0
116439,20160113,   21,    0
116439,20160114,   11,    0
116439,20160115,   55,    0
116439,20160116,   47,    0
116439,20160117,    0,    0
116439,20160118,    0,    0
116439,20160119,   55,    0
116439,20160120,   67,    0
116439,20160121,   17,    0
116439,20160122,    3,    0
116439,20160123,    2,    0
116439,20160124,   14,    0
116439,20160125,   24,    0
116439,20160126,    0,    0
116439,20160127,    0,    0
116439,20160128,   60,    0
116439,20160129,    0,    0
116439,20160130,   35,    0
116439,20160131,    1,    0
116439,20160201,    1,    0
116439,20160202,   53,    0
116439,20160203,   13,    0
116439,20160204,   11,    0
116439,20160205,    0,    0
116439,20160206,    0,    0
116439,20160207,   43,    0
116439,20160208,   13,    0
116439,20160209,   31,    0
116439,20160210,    9,    0
116439,20160211,   75,    0
116439,20160212,   11,    0
116439,20160213,    0,    0
116439,20160214,   35,    0
116439,20160215,   67,    0
116439,20160216,   83,    0
116439,20160217,    0,    0
116439,20160218,   55,    0
116439,20160219,   57,    0
116439,20160220,    2,    0
116439,20160221,    2,    0
116439,20160222,    8,    0
116439,20160223,   57,    0
116439,20160224,   72,    0
116439,20160225,   41,    0
116439,20160226,   31,    0
116439,20160227,    8,    0
116439,20160228,   18,    0
116439,20160229,   72,    0
116439,20160301,    3,    0
116439,20160302,   24,    0
116439,20160303,   69,    0
116439,20160304,   83,    0
116439,20160305,    1,    0
116439,20160306,   25,    0
116439,20160307,   67,    0
116439,20160308,    1,    0
116439,20160309,    7,    0
116439,20160310,    1,    0
116439,20160311,   69,    0
116439,20160312,   47,    0
116439,20160313,   73,    0
116439,20160314,   86,    0
116439,20160315,   11,    0
116439,20160316,   41,    0
116439,20160317,  102,    0
116439,20160318,    0,    0
116439,20160319,    0,    0
116439,20160320,   14,    0
116439,20160321,    8,    0
116439,20160322,   96,    0
116439,20160323,    0,    0
116439,20160324,    0,    0
116439,20160325,   96,    0
116439,20160326,    0,    0
116439,20160327,   47,    0
116439,20160328,   51,    0
116439,20160329,   57,    0
116439,20160330,   88,    0
116439,20160331,   66,    0
116439,20160401,   71,    0
116439,20160402,   76,    0
116439,20160403,   50,    0
116439,20160404,   32,    0
116439,20160405,   89,    0
116439,20160406,   47,    0
116439,20160407,   15,    0
116439,20160408,   29,    0
116439,20160409,   24,    0
116439,20160410,   94,    0
116439,20160411,   10,    0
116439,20160412,   76,    0
116439,20160413,   79,    0
116439,20160414,   53,    0
116439,20160415,    5,    0
116439,20160416,   14,    0
116439,20160417,   94,    0
116439,20160418,   37,    0
116439,20160419,   84,    0
116439,20160420,  130,    0
116439,20160421,   43,    0
116439,20160422,    0,    0
116439,20160423,   74,    0
116439,20160424,   29,    0
116439,20160425,   15,    0
116439,20160426,   83,    0
116439,20160427,   87,    0
116439,20160428,   82,    0
116439,20160429,   77,    0
116439,20160430,  101,    0
116439,20160501,  111,    0
116439,20160502,   17,    0
116439,20160503,   85,    0
116439,20160504,  137,    0
116439,20160505,  131,    0
116439,20160506,  104,    0
116439,20160507,   63,    0
116439,20160508,  133,    0
116439,20160509,   47,    0
116439,20160510,    0,    0
116439,20160511,   16,    0
116439,20160512,  116,    0
116439,20160513,   77,    0
116439,20160514,   72,    0
116439,20160515,   83,    0
116439,20160516,  115,    0
116439,20160517,   45,    0
116439,20160518,    0,    0
116439,20160519,   13,    0
116439,20160520,   29,    0
116439,20160521,    3,    0
116439,20160522,   54,    0
116439,20160523,   89,    0
116439,20160524,   97,    0
116439,20160525,    0,    0
116439,20160526,  105,    0
116439,20160527,   73,    0
116439,20160528,   66,    0
116439,20160529,   46,    0
116439,20160530,    0,    0
116439,20160531,    0,    0
116439,20160601,    0,    0
116439,20160602,    1,    0
116439,20160603,    0,    0
116439,20160604,    0,    0
116439,20160605,   91,    0
116439,20160606,  134,    0
116439,20160607,   43,    0
116439,20160608,   42,    0
116439,20160609,   83,    0
116439,20160610,   31,    0
116439,20160611,   12,    0
116439,20160612,   11,    0
116439,20160613,    7,    0
116439,20160614,    7,    0
116439,20160615,   68,    0
116439,20160616,    2,    0
116439,20160617,   21,    0
116439,20160618,    5,    0
116439,20160619,   54,    0
116439,20160620,   42,    0
116439,20160621,   57,    0
116439,20160622,   11,    0
116439,20160623,    0,    0
116439,20160624,   83,    0
116439,20160625,   70,    0
116439,20160626,    0,    0
116439,20160627,   33,    0
116439,20160628,   73,    0
116439,20160629,   17,    0
116439,20160630,   19,    0
116439,20160701,   28,    0
116439,20160702,  101,    0
116439,20160703,   77,    0
116439,20160704,   52,    0
116439,20160705,   59,    0
116439,20160706,   86,    0
116439,20160707,   66,    0
116439,20160708,   25,    0
116439,20160709,   18,    0
116439,20160710,   53,    0
116439,20160711,   21,    0
116439,20160712,   61,    0
116439,20160713,   40,    0
116439,20160714,   89,    0
116439,20160715,   30,    0
116439,20160716,   45,    0
116439,20160717,   60,    0
116439,20160718,  144,    0
116439,20160719,  144,    0
116439,20160720,  106,    0
116439,20160721,   48,    0
116439,20160722,    7,    0
116439,20160723,  119,    0
116439,20160724,   49,    0
116439,20160725,   92,    0
116439,20160726,   62,    0
116439,20160727,   26,    0
116439,20160728,   48,    0
116439,20160729,   13,    0
116439,20160730,   13,    0
116439,20160731,   46,    0
116439,20160801,    0,    0
116439,20160802,    0,    0
116439,20160803,   47,    0
116439,20160804,   20,    0
116439,20160805,   65,    0
116439,20160806,  134,    0
116439,20160807,   89,    0
116439,20160808,   72,    0
116439,20160809,   72,    0
116439,20160810,   35,    0
116439,20160811,   49,    0
116439,20160812,  123,    0
