EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station NETHERLANDS, MAASTRICHT (STAID: 168).
Blended and updated with sources: 102104 906380 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
102104,19331103,-9999,    9
102104,19331104,-9999,    9
102104,19331105,-9999,    9
102104,19331106,-9999,    9
102104,19331107,-9999,    9
102104,19331108,-9999,    9
102104,19331109,-9999,    9
102104,19331110,-9999,    9
102104,19331111,-9999,    9
102104,19331112,-9999,    9
102104,19331113,-9999,    9
102104,19331114,-9999,    9
102104,19331115,-9999,    9
102104,19331116,-9999,    9
102104,19331117,-9999,    9
102104,19331118,-9999,    9
102104,19331119,-9999,    9
102104,19331120,-9999,    9
102104,19331121,-9999,    9
102104,19331122,-9999,    9
102104,19331123,-9999,    9
102104,19331124,-9999,    9
102104,19331125,-9999,    9
102104,19331126,-9999,    9
102104,19331127,-9999,    9
102104,19331128,-9999,    9
102104,19331129,-9999,    9
102104,19331130,-9999,    9
102104,19331201,-9999,    9
102104,19331202,-9999,    9
102104,19331203,-9999,    9
102104,19331204,-9999,    9
102104,19331205,-9999,    9
102104,19331206,-9999,    9
102104,19331207,-9999,    9
102104,19331208,-9999,    9
102104,19331209,-9999,    9
102104,19331210,-9999,    9
102104,19331211,-9999,    9
102104,19331212,-9999,    9
102104,19331213,-9999,    9
102104,19331214,-9999,    9
102104,19331215,-9999,    9
102104,19331216,-9999,    9
102104,19331217,-9999,    9
102104,19331218,-9999,    9
102104,19331219,-9999,    9
102104,19331220,-9999,    9
102104,19331221,-9999,    9
102104,19331222,-9999,    9
102104,19331223,-9999,    9
102104,19331224,-9999,    9
102104,19331225,-9999,    9
102104,19331226,-9999,    9
102104,19331227,-9999,    9
102104,19331228,-9999,    9
102104,19331229,-9999,    9
102104,19331230,-9999,    9
102104,19331231,-9999,    9
102104,19340101,-9999,    9
102104,19340102,-9999,    9
102104,19340103,-9999,    9
102104,19340104,-9999,    9
102104,19340105,-9999,    9
102104,19340106,-9999,    9
102104,19340107,-9999,    9
102104,19340108,-9999,    9
102104,19340109,-9999,    9
102104,19340110,-9999,    9
102104,19340111,-9999,    9
102104,19340112,-9999,    9
102104,19340113,-9999,    9
102104,19340114,-9999,    9
102104,19340115,-9999,    9
102104,19340116,-9999,    9
102104,19340117,-9999,    9
102104,19340118,-9999,    9
102104,19340119,-9999,    9
102104,19340120,-9999,    9
102104,19340121,-9999,    9
102104,19340122,-9999,    9
102104,19340123,-9999,    9
102104,19340124,-9999,    9
102104,19340125,-9999,    9
102104,19340126,-9999,    9
102104,19340127,-9999,    9
102104,19340128,-9999,    9
102104,19340129,-9999,    9
102104,19340130,-9999,    9
102104,19340131,-9999,    9
102104,19340201,-9999,    9
102104,19340202,-9999,    9
102104,19340203,-9999,    9
102104,19340204,-9999,    9
102104,19340205,-9999,    9
102104,19340206,-9999,    9
102104,19340207,-9999,    9
102104,19340208,-9999,    9
102104,19340209,-9999,    9
102104,19340210,-9999,    9
102104,19340211,-9999,    9
102104,19340212,-9999,    9
102104,19340213,-9999,    9
102104,19340214,-9999,    9
102104,19340215,-9999,    9
102104,19340216,-9999,    9
102104,19340217,-9999,    9
102104,19340218,-9999,    9
102104,19340219,-9999,    9
102104,19340220,-9999,    9
102104,19340221,-9999,    9
102104,19340222,-9999,    9
102104,19340223,-9999,    9
102104,19340224,-9999,    9
102104,19340225,-9999,    9
102104,19340226,-9999,    9
102104,19340227,-9999,    9
102104,19340228,-9999,    9
102104,19340301,-9999,    9
102104,19340302,-9999,    9
102104,19340303,-9999,    9
102104,19340304,-9999,    9
102104,19340305,-9999,    9
102104,19340306,-9999,    9
102104,19340307,-9999,    9
102104,19340308,-9999,    9
102104,19340309,-9999,    9
102104,19340310,-9999,    9
102104,19340311,-9999,    9
102104,19340312,-9999,    9
102104,19340313,-9999,    9
102104,19340314,-9999,    9
102104,19340315,-9999,    9
102104,19340316,-9999,    9
102104,19340317,-9999,    9
102104,19340318,-9999,    9
102104,19340319,-9999,    9
102104,19340320,-9999,    9
102104,19340321,-9999,    9
102104,19340322,-9999,    9
102104,19340323,-9999,    9
102104,19340324,-9999,    9
102104,19340325,-9999,    9
102104,19340326,-9999,    9
102104,19340327,-9999,    9
102104,19340328,-9999,    9
102104,19340329,-9999,    9
102104,19340330,-9999,    9
102104,19340331,-9999,    9
102104,19340401,-9999,    9
102104,19340402,-9999,    9
102104,19340403,-9999,    9
102104,19340404,-9999,    9
102104,19340405,-9999,    9
102104,19340406,-9999,    9
102104,19340407,-9999,    9
102104,19340408,-9999,    9
102104,19340409,-9999,    9
102104,19340410,-9999,    9
102104,19340411,-9999,    9
102104,19340412,-9999,    9
102104,19340413,-9999,    9
102104,19340414,-9999,    9
102104,19340415,-9999,    9
102104,19340416,-9999,    9
102104,19340417,-9999,    9
102104,19340418,-9999,    9
102104,19340419,-9999,    9
102104,19340420,-9999,    9
102104,19340421,-9999,    9
102104,19340422,-9999,    9
102104,19340423,-9999,    9
102104,19340424,-9999,    9
102104,19340425,-9999,    9
102104,19340426,-9999,    9
102104,19340427,-9999,    9
102104,19340428,-9999,    9
102104,19340429,-9999,    9
102104,19340430,-9999,    9
102104,19340501,-9999,    9
102104,19340502,-9999,    9
102104,19340503,-9999,    9
102104,19340504,-9999,    9
102104,19340505,-9999,    9
102104,19340506,-9999,    9
102104,19340507,-9999,    9
102104,19340508,-9999,    9
102104,19340509,-9999,    9
102104,19340510,-9999,    9
102104,19340511,-9999,    9
102104,19340512,-9999,    9
102104,19340513,-9999,    9
102104,19340514,-9999,    9
102104,19340515,-9999,    9
102104,19340516,-9999,    9
102104,19340517,-9999,    9
102104,19340518,-9999,    9
102104,19340519,-9999,    9
102104,19340520,-9999,    9
102104,19340521,-9999,    9
102104,19340522,-9999,    9
102104,19340523,-9999,    9
102104,19340524,-9999,    9
102104,19340525,-9999,    9
102104,19340526,-9999,    9
102104,19340527,-9999,    9
102104,19340528,-9999,    9
102104,19340529,-9999,    9
102104,19340530,-9999,    9
102104,19340531,-9999,    9
102104,19340601,-9999,    9
102104,19340602,-9999,    9
102104,19340603,-9999,    9
102104,19340604,-9999,    9
102104,19340605,-9999,    9
102104,19340606,-9999,    9
102104,19340607,-9999,    9
102104,19340608,-9999,    9
102104,19340609,-9999,    9
102104,19340610,-9999,    9
102104,19340611,-9999,    9
102104,19340612,-9999,    9
102104,19340613,-9999,    9
102104,19340614,-9999,    9
102104,19340615,-9999,    9
102104,19340616,-9999,    9
102104,19340617,-9999,    9
102104,19340618,-9999,    9
102104,19340619,-9999,    9
102104,19340620,-9999,    9
102104,19340621,-9999,    9
102104,19340622,-9999,    9
102104,19340623,-9999,    9
102104,19340624,-9999,    9
102104,19340625,-9999,    9
102104,19340626,-9999,    9
102104,19340627,-9999,    9
102104,19340628,-9999,    9
102104,19340629,-9999,    9
102104,19340630,-9999,    9
102104,19340701,-9999,    9
102104,19340702,-9999,    9
102104,19340703,-9999,    9
102104,19340704,-9999,    9
102104,19340705,-9999,    9
102104,19340706,-9999,    9
102104,19340707,-9999,    9
102104,19340708,-9999,    9
102104,19340709,-9999,    9
102104,19340710,-9999,    9
102104,19340711,-9999,    9
102104,19340712,-9999,    9
102104,19340713,-9999,    9
102104,19340714,-9999,    9
102104,19340715,-9999,    9
102104,19340716,-9999,    9
102104,19340717,-9999,    9
102104,19340718,-9999,    9
102104,19340719,-9999,    9
102104,19340720,-9999,    9
102104,19340721,-9999,    9
102104,19340722,-9999,    9
102104,19340723,-9999,    9
102104,19340724,-9999,    9
102104,19340725,-9999,    9
102104,19340726,-9999,    9
102104,19340727,-9999,    9
102104,19340728,-9999,    9
102104,19340729,-9999,    9
102104,19340730,-9999,    9
102104,19340731,-9999,    9
102104,19340801,-9999,    9
102104,19340802,-9999,    9
102104,19340803,-9999,    9
102104,19340804,-9999,    9
102104,19340805,-9999,    9
102104,19340806,-9999,    9
102104,19340807,-9999,    9
102104,19340808,-9999,    9
102104,19340809,-9999,    9
102104,19340810,-9999,    9
102104,19340811,-9999,    9
102104,19340812,-9999,    9
102104,19340813,-9999,    9
102104,19340814,-9999,    9
102104,19340815,-9999,    9
102104,19340816,-9999,    9
102104,19340817,-9999,    9
102104,19340818,-9999,    9
102104,19340819,-9999,    9
102104,19340820,-9999,    9
102104,19340821,-9999,    9
102104,19340822,-9999,    9
102104,19340823,-9999,    9
102104,19340824,-9999,    9
102104,19340825,-9999,    9
102104,19340826,-9999,    9
102104,19340827,-9999,    9
102104,19340828,-9999,    9
102104,19340829,-9999,    9
102104,19340830,-9999,    9
102104,19340831,-9999,    9
102104,19340901,-9999,    9
102104,19340902,-9999,    9
102104,19340903,-9999,    9
102104,19340904,-9999,    9
102104,19340905,-9999,    9
102104,19340906,-9999,    9
102104,19340907,-9999,    9
102104,19340908,-9999,    9
102104,19340909,-9999,    9
102104,19340910,-9999,    9
102104,19340911,-9999,    9
102104,19340912,-9999,    9
102104,19340913,-9999,    9
102104,19340914,-9999,    9
102104,19340915,-9999,    9
102104,19340916,-9999,    9
102104,19340917,-9999,    9
102104,19340918,-9999,    9
102104,19340919,-9999,    9
102104,19340920,-9999,    9
102104,19340921,-9999,    9
102104,19340922,-9999,    9
102104,19340923,-9999,    9
102104,19340924,-9999,    9
102104,19340925,-9999,    9
102104,19340926,-9999,    9
102104,19340927,-9999,    9
102104,19340928,-9999,    9
102104,19340929,-9999,    9
102104,19340930,-9999,    9
102104,19341001,-9999,    9
102104,19341002,-9999,    9
102104,19341003,-9999,    9
102104,19341004,-9999,    9
102104,19341005,-9999,    9
102104,19341006,-9999,    9
102104,19341007,-9999,    9
102104,19341008,-9999,    9
102104,19341009,-9999,    9
102104,19341010,-9999,    9
102104,19341011,-9999,    9
102104,19341012,-9999,    9
102104,19341013,-9999,    9
102104,19341014,-9999,    9
102104,19341015,-9999,    9
102104,19341016,-9999,    9
102104,19341017,-9999,    9
102104,19341018,-9999,    9
102104,19341019,-9999,    9
102104,19341020,-9999,    9
102104,19341021,-9999,    9
102104,19341022,-9999,    9
102104,19341023,-9999,    9
102104,19341024,-9999,    9
102104,19341025,-9999,    9
102104,19341026,-9999,    9
102104,19341027,-9999,    9
102104,19341028,-9999,    9
102104,19341029,-9999,    9
102104,19341030,-9999,    9
102104,19341031,-9999,    9
102104,19341101,-9999,    9
102104,19341102,-9999,    9
102104,19341103,-9999,    9
102104,19341104,-9999,    9
102104,19341105,-9999,    9
102104,19341106,-9999,    9
102104,19341107,-9999,    9
102104,19341108,-9999,    9
102104,19341109,-9999,    9
102104,19341110,-9999,    9
102104,19341111,-9999,    9
102104,19341112,-9999,    9
102104,19341113,-9999,    9
102104,19341114,-9999,    9
102104,19341115,-9999,    9
102104,19341116,-9999,    9
102104,19341117,-9999,    9
102104,19341118,-9999,    9
102104,19341119,-9999,    9
102104,19341120,-9999,    9
102104,19341121,-9999,    9
102104,19341122,-9999,    9
102104,19341123,-9999,    9
102104,19341124,-9999,    9
102104,19341125,-9999,    9
102104,19341126,-9999,    9
102104,19341127,-9999,    9
102104,19341128,-9999,    9
102104,19341129,-9999,    9
102104,19341130,-9999,    9
102104,19341201,-9999,    9
102104,19341202,-9999,    9
102104,19341203,-9999,    9
102104,19341204,-9999,    9
102104,19341205,-9999,    9
102104,19341206,-9999,    9
102104,19341207,-9999,    9
102104,19341208,-9999,    9
102104,19341209,-9999,    9
102104,19341210,-9999,    9
102104,19341211,-9999,    9
102104,19341212,-9999,    9
102104,19341213,-9999,    9
102104,19341214,-9999,    9
102104,19341215,-9999,    9
102104,19341216,-9999,    9
102104,19341217,-9999,    9
102104,19341218,-9999,    9
102104,19341219,-9999,    9
102104,19341220,-9999,    9
102104,19341221,-9999,    9
102104,19341222,-9999,    9
102104,19341223,-9999,    9
102104,19341224,-9999,    9
102104,19341225,-9999,    9
102104,19341226,-9999,    9
102104,19341227,-9999,    9
102104,19341228,-9999,    9
102104,19341229,-9999,    9
102104,19341230,-9999,    9
102104,19341231,-9999,    9
102104,19350101,-9999,    9
102104,19350102,-9999,    9
102104,19350103,-9999,    9
102104,19350104,-9999,    9
102104,19350105,-9999,    9
102104,19350106,-9999,    9
102104,19350107,-9999,    9
102104,19350108,-9999,    9
102104,19350109,-9999,    9
102104,19350110,-9999,    9
102104,19350111,-9999,    9
102104,19350112,-9999,    9
102104,19350113,-9999,    9
102104,19350114,-9999,    9
102104,19350115,-9999,    9
102104,19350116,-9999,    9
102104,19350117,-9999,    9
102104,19350118,-9999,    9
102104,19350119,-9999,    9
102104,19350120,-9999,    9
102104,19350121,-9999,    9
102104,19350122,-9999,    9
102104,19350123,-9999,    9
102104,19350124,-9999,    9
102104,19350125,-9999,    9
102104,19350126,-9999,    9
102104,19350127,-9999,    9
102104,19350128,-9999,    9
102104,19350129,-9999,    9
102104,19350130,-9999,    9
102104,19350131,-9999,    9
102104,19350201,-9999,    9
102104,19350202,-9999,    9
102104,19350203,-9999,    9
102104,19350204,-9999,    9
102104,19350205,-9999,    9
102104,19350206,-9999,    9
102104,19350207,-9999,    9
102104,19350208,-9999,    9
102104,19350209,-9999,    9
102104,19350210,-9999,    9
102104,19350211,-9999,    9
102104,19350212,-9999,    9
102104,19350213,-9999,    9
102104,19350214,-9999,    9
102104,19350215,-9999,    9
102104,19350216,-9999,    9
102104,19350217,-9999,    9
102104,19350218,-9999,    9
102104,19350219,-9999,    9
102104,19350220,-9999,    9
102104,19350221,-9999,    9
102104,19350222,-9999,    9
102104,19350223,-9999,    9
102104,19350224,-9999,    9
102104,19350225,-9999,    9
102104,19350226,-9999,    9
102104,19350227,-9999,    9
102104,19350228,-9999,    9
102104,19350301,-9999,    9
102104,19350302,-9999,    9
102104,19350303,-9999,    9
102104,19350304,-9999,    9
102104,19350305,-9999,    9
102104,19350306,-9999,    9
102104,19350307,-9999,    9
102104,19350308,-9999,    9
102104,19350309,-9999,    9
102104,19350310,-9999,    9
102104,19350311,-9999,    9
102104,19350312,-9999,    9
102104,19350313,-9999,    9
102104,19350314,-9999,    9
102104,19350315,-9999,    9
102104,19350316,-9999,    9
102104,19350317,-9999,    9
102104,19350318,-9999,    9
102104,19350319,-9999,    9
102104,19350320,-9999,    9
102104,19350321,-9999,    9
102104,19350322,-9999,    9
102104,19350323,-9999,    9
102104,19350324,-9999,    9
102104,19350325,-9999,    9
102104,19350326,-9999,    9
102104,19350327,-9999,    9
102104,19350328,-9999,    9
102104,19350329,-9999,    9
102104,19350330,-9999,    9
102104,19350331,-9999,    9
102104,19350401,-9999,    9
102104,19350402,-9999,    9
102104,19350403,-9999,    9
102104,19350404,-9999,    9
102104,19350405,-9999,    9
102104,19350406,-9999,    9
102104,19350407,-9999,    9
102104,19350408,-9999,    9
102104,19350409,-9999,    9
102104,19350410,-9999,    9
102104,19350411,-9999,    9
102104,19350412,-9999,    9
102104,19350413,-9999,    9
102104,19350414,-9999,    9
102104,19350415,-9999,    9
102104,19350416,-9999,    9
102104,19350417,-9999,    9
102104,19350418,-9999,    9
102104,19350419,-9999,    9
102104,19350420,-9999,    9
102104,19350421,-9999,    9
102104,19350422,-9999,    9
102104,19350423,-9999,    9
102104,19350424,-9999,    9
102104,19350425,-9999,    9
102104,19350426,-9999,    9
102104,19350427,-9999,    9
102104,19350428,-9999,    9
102104,19350429,-9999,    9
102104,19350430,-9999,    9
102104,19350501,-9999,    9
102104,19350502,-9999,    9
102104,19350503,-9999,    9
102104,19350504,-9999,    9
102104,19350505,-9999,    9
102104,19350506,-9999,    9
102104,19350507,-9999,    9
102104,19350508,-9999,    9
102104,19350509,-9999,    9
102104,19350510,-9999,    9
102104,19350511,-9999,    9
102104,19350512,-9999,    9
102104,19350513,-9999,    9
102104,19350514,-9999,    9
102104,19350515,-9999,    9
102104,19350516,-9999,    9
102104,19350517,-9999,    9
102104,19350518,-9999,    9
102104,19350519,-9999,    9
102104,19350520,-9999,    9
102104,19350521,-9999,    9
102104,19350522,-9999,    9
102104,19350523,-9999,    9
102104,19350524,-9999,    9
102104,19350525,-9999,    9
102104,19350526,-9999,    9
102104,19350527,-9999,    9
102104,19350528,-9999,    9
102104,19350529,-9999,    9
102104,19350530,-9999,    9
102104,19350531,-9999,    9
102104,19350601,-9999,    9
102104,19350602,-9999,    9
102104,19350603,-9999,    9
102104,19350604,-9999,    9
102104,19350605,-9999,    9
102104,19350606,-9999,    9
102104,19350607,-9999,    9
102104,19350608,-9999,    9
102104,19350609,-9999,    9
102104,19350610,-9999,    9
102104,19350611,-9999,    9
102104,19350612,-9999,    9
102104,19350613,-9999,    9
102104,19350614,-9999,    9
102104,19350615,-9999,    9
102104,19350616,-9999,    9
102104,19350617,-9999,    9
102104,19350618,-9999,    9
102104,19350619,-9999,    9
102104,19350620,-9999,    9
102104,19350621,-9999,    9
102104,19350622,-9999,    9
102104,19350623,-9999,    9
102104,19350624,-9999,    9
102104,19350625,-9999,    9
102104,19350626,-9999,    9
102104,19350627,-9999,    9
102104,19350628,-9999,    9
102104,19350629,-9999,    9
102104,19350630,-9999,    9
102104,19350701,-9999,    9
102104,19350702,-9999,    9
102104,19350703,-9999,    9
102104,19350704,-9999,    9
102104,19350705,-9999,    9
102104,19350706,-9999,    9
102104,19350707,-9999,    9
102104,19350708,-9999,    9
102104,19350709,-9999,    9
102104,19350710,-9999,    9
102104,19350711,-9999,    9
102104,19350712,-9999,    9
102104,19350713,-9999,    9
102104,19350714,-9999,    9
102104,19350715,-9999,    9
102104,19350716,-9999,    9
102104,19350717,-9999,    9
102104,19350718,-9999,    9
102104,19350719,-9999,    9
102104,19350720,-9999,    9
102104,19350721,-9999,    9
102104,19350722,-9999,    9
102104,19350723,-9999,    9
102104,19350724,-9999,    9
102104,19350725,-9999,    9
102104,19350726,-9999,    9
102104,19350727,-9999,    9
102104,19350728,-9999,    9
102104,19350729,-9999,    9
102104,19350730,-9999,    9
102104,19350731,-9999,    9
102104,19350801,-9999,    9
102104,19350802,-9999,    9
